threshold, tp, fp, fn
1, 1, 0, 23
2, 2, 0, 22
3, 3, 0, 21
4, 4, 0, 20
5, 4, 1, 20
6, 5, 1, 19
7, 6, 1, 18
8, 7, 1, 17
9, 8, 1, 16
10, 9, 1, 15
15, 13, 2, 11
20, 13, 7, 11
25, 13, 12, 11
30, 13, 17, 11
35, 13, 21, 11
40, 13, 26, 11
45, 13, 31, 11
50, 13, 36, 11
55, 13, 41, 11
60, 13, 46, 11
65, 13, 51, 11
70, 13, 56, 11
75, 13, 61, 11
80, 13, 66, 11
85, 13, 71, 11
90, 13, 76, 11
95, 13, 81, 11
