threshold, tp, fp, fn
10, 5, 2, 14
20, 8, 2, 11
30, 8, 3, 11
40, 8, 5, 11
50, 8, 6, 11
60, 8, 8, 11
70, 10, 8, 9
80, 10, 8, 9
90, 10, 9, 9
100, 10, 10, 9
110, 11, 11, 8
120, 11, 12, 8
130, 11, 49, 8
140, 11, 102, 8
150, 12, 154, 7
160, 12, 207, 7
170, 12, 268, 7
180, 13, 326, 6
190, 13, 367, 6
200, 13, 421, 6
240, 13, 696, 6
280, 13, 1069, 6
320, 13, 1599, 6
360, 14, 2045, 5
400, 15, 2507, 4
440, 15, 2936, 4
480, 15, 3353, 4
