threshold, tp, fp, fn
10, 5, 0, 44
20, 8, 2, 41
30, 8, 2, 41
40, 8, 2, 41
50, 8, 3, 41
60, 9, 3, 40
70, 9, 3, 40
80, 9, 4, 40
90, 9, 4, 40
100, 9, 4, 40
110, 9, 4, 40
120, 9, 6, 40
130, 10, 142, 39
140, 11, 240, 38
150, 13, 339, 36
160, 15, 450, 34
170, 15, 574, 34
180, 15, 676, 34
190, 15, 783, 34
200, 15, 903, 34
240, 15, 1365, 34
280, 17, 1872, 32
320, 17, 2353, 32
360, 20, 2843, 29
400, 22, 3305, 27
440, 23, 3687, 26
480, 23, 4082, 26
