threshold, tp, fp, fn
10, 4, 0, 26
20, 9, 1, 21
30, 10, 1, 20
40, 10, 1, 20
50, 10, 2, 20
60, 10, 2, 20
70, 10, 2, 20
80, 10, 2, 20
90, 10, 2, 20
100, 10, 2, 20
110, 10, 2, 20
120, 10, 5, 20
130, 10, 77, 20
140, 10, 138, 20
150, 11, 216, 19
160, 11, 273, 19
170, 11, 342, 19
180, 11, 407, 19
190, 12, 464, 18
200, 13, 526, 17
240, 14, 818, 16
280, 15, 1114, 15
320, 15, 1410, 15
360, 15, 1651, 15
400, 15, 1925, 15
440, 15, 2200, 15
480, 15, 2443, 15
