threshold, tp, fp, fn
10, 7, 2, 36
20, 9, 2, 34
30, 9, 2, 34
40, 9, 3, 34
50, 10, 3, 33
60, 10, 3, 33
70, 10, 3, 33
80, 10, 4, 33
90, 10, 4, 33
100, 10, 4, 33
110, 10, 5, 33
120, 11, 7, 32
130, 11, 95, 32
140, 13, 210, 30
150, 14, 323, 29
160, 14, 467, 29
170, 14, 581, 29
180, 14, 717, 29
190, 14, 841, 29
200, 14, 973, 29
240, 18, 1512, 25
280, 18, 1984, 25
320, 18, 2405, 25
360, 20, 2815, 23
400, 20, 3168, 23
440, 20, 3491, 23
480, 21, 3757, 22
