threshold, tp, fp, fn
10, 6, 0, 44
20, 11, 0, 39
30, 11, 2, 39
40, 12, 4, 38
50, 12, 5, 38
60, 12, 7, 38
70, 14, 7, 36
80, 14, 8, 36
90, 15, 8, 35
100, 15, 8, 35
110, 15, 9, 35
120, 15, 58, 35
130, 16, 229, 34
140, 16, 408, 34
150, 17, 567, 33
160, 19, 732, 31
170, 19, 913, 31
180, 19, 1083, 31
190, 19, 1242, 31
200, 19, 1378, 31
240, 20, 2030, 30
280, 21, 2725, 29
320, 22, 3373, 28
360, 22, 3908, 28
400, 23, 4368, 27
440, 26, 4866, 24
480, 28, 5284, 22
