threshold, tp, fp, fn
1, 1, 0, 42
2, 2, 0, 41
3, 3, 0, 40
4, 4, 0, 39
5, 5, 0, 38
6, 6, 0, 37
7, 7, 0, 36
8, 8, 0, 35
9, 9, 0, 34
10, 10, 0, 33
15, 13, 2, 30
20, 16, 4, 27
25, 16, 9, 27
30, 16, 14, 27
35, 16, 19, 27
40, 16, 24, 27
45, 16, 29, 27
50, 16, 34, 27
55, 16, 39, 27
60, 16, 44, 27
65, 16, 49, 27
70, 16, 54, 27
75, 16, 59, 27
80, 16, 64, 27
85, 16, 69, 27
90, 16, 74, 27
95, 16, 79, 27
