threshold, tp, fp, fn
10, 4, 2, 35
20, 8, 2, 31
30, 8, 2, 31
40, 8, 2, 31
50, 8, 2, 31
60, 8, 2, 31
70, 8, 2, 31
80, 10, 2, 29
90, 10, 3, 29
100, 10, 3, 29
110, 11, 3, 28
120, 11, 3, 28
130, 11, 76, 28
140, 11, 190, 28
150, 12, 295, 27
160, 12, 404, 27
170, 13, 506, 26
180, 13, 640, 26
190, 13, 744, 26
200, 13, 860, 26
240, 14, 1361, 25
280, 15, 1901, 24
320, 15, 2464, 24
360, 16, 3058, 23
400, 18, 3670, 21
440, 19, 4305, 20
480, 19, 4948, 20
