threshold, tp, fp, fn
10, 6, 0, 21
20, 7, 0, 20
30, 7, 0, 20
40, 7, 0, 20
50, 8, 0, 19
60, 8, 0, 19
70, 8, 0, 19
80, 8, 0, 19
90, 8, 0, 19
100, 8, 0, 19
110, 8, 0, 19
120, 8, 7, 19
130, 9, 71, 18
140, 9, 140, 18
150, 9, 211, 18
160, 9, 288, 18
170, 10, 365, 17
180, 11, 432, 16
190, 11, 513, 16
200, 11, 557, 16
240, 13, 900, 14
280, 13, 1136, 14
320, 13, 1403, 14
360, 13, 1690, 14
400, 13, 1944, 14
440, 13, 2194, 14
480, 15, 2429, 12
