threshold, tp, fp, fn
10, 5, 0, 42
20, 9, 0, 38
30, 9, 0, 38
40, 9, 0, 38
50, 11, 1, 36
60, 11, 1, 36
70, 11, 1, 36
80, 11, 1, 36
90, 11, 1, 36
100, 11, 1, 36
110, 11, 1, 36
120, 11, 1, 36
130, 12, 71, 35
140, 12, 154, 35
150, 12, 247, 35
160, 13, 346, 34
170, 13, 431, 34
180, 14, 501, 33
190, 14, 586, 33
200, 14, 673, 33
240, 15, 1039, 32
280, 16, 1460, 31
320, 19, 1888, 28
360, 20, 2298, 27
400, 20, 2764, 27
440, 23, 3211, 24
480, 23, 3717, 24
