threshold, tp, fp, fn
10, 5, 0, 47
20, 10, 0, 42
30, 11, 0, 41
40, 11, 1, 41
50, 11, 2, 41
60, 11, 2, 41
70, 12, 3, 40
80, 12, 3, 40
90, 13, 4, 39
100, 13, 4, 39
110, 14, 5, 38
120, 14, 5, 38
130, 15, 123, 37
140, 16, 286, 36
150, 16, 436, 36
160, 16, 583, 36
170, 16, 741, 36
180, 18, 897, 34
190, 20, 1058, 32
200, 20, 1236, 32
240, 20, 1905, 32
280, 23, 2819, 29
320, 24, 3529, 28
360, 24, 4354, 28
400, 24, 5108, 28
440, 24, 5890, 28
480, 24, 6565, 28
