threshold, tp, fp, fn
10, 6, 1, 41
20, 10, 1, 37
30, 10, 1, 37
40, 11, 2, 36
50, 11, 2, 36
60, 12, 3, 35
70, 12, 3, 35
80, 12, 3, 35
90, 12, 3, 35
100, 12, 3, 35
110, 12, 3, 35
120, 12, 4, 35
130, 13, 111, 34
140, 13, 251, 34
150, 14, 359, 33
160, 14, 477, 33
170, 14, 603, 33
180, 14, 712, 33
190, 15, 854, 32
200, 15, 978, 32
240, 16, 1529, 31
280, 18, 2064, 29
320, 18, 2527, 29
360, 18, 3004, 29
400, 18, 3415, 29
440, 18, 3796, 29
480, 20, 4135, 27
