threshold, tp, fp, fn
1, 1, 0, 48
2, 2, 0, 47
3, 3, 0, 46
4, 3, 1, 46
5, 3, 2, 46
6, 4, 2, 45
7, 5, 2, 44
8, 6, 2, 43
9, 7, 2, 42
10, 8, 2, 41
15, 12, 3, 37
20, 13, 7, 36
25, 14, 11, 35
30, 14, 16, 35
35, 15, 20, 34
40, 15, 25, 34
45, 15, 30, 34
50, 15, 35, 34
55, 15, 40, 34
60, 15, 45, 34
65, 15, 50, 34
70, 15, 55, 34
75, 15, 60, 34
80, 15, 65, 34
85, 16, 69, 33
90, 16, 74, 33
95, 16, 79, 33
