threshold, tp, fp, fn
10, 5, 1, 17
20, 8, 1, 14
30, 8, 1, 14
40, 8, 1, 14
50, 9, 1, 13
60, 10, 1, 12
70, 10, 1, 12
80, 10, 1, 12
90, 10, 1, 12
100, 10, 1, 12
110, 10, 1, 12
120, 10, 5, 12
130, 10, 35, 12
140, 10, 79, 12
150, 10, 129, 12
160, 11, 176, 11
170, 11, 217, 11
180, 11, 266, 11
190, 11, 299, 11
200, 11, 332, 11
240, 11, 515, 11
280, 11, 662, 11
320, 11, 821, 11
360, 11, 970, 11
400, 13, 1096, 9
440, 14, 1225, 8
480, 15, 1376, 7
