threshold, tp, fp, fn
10, 8, 0, 4
20, 8, 0, 4
30, 8, 0, 4
40, 8, 0, 4
50, 8, 0, 4
60, 8, 0, 4
70, 8, 0, 4
80, 8, 0, 4
90, 8, 0, 4
100, 8, 0, 4
110, 8, 0, 4
120, 8, 4, 4
130, 8, 39, 4
140, 8, 73, 4
150, 8, 97, 4
160, 8, 123, 4
170, 8, 148, 4
180, 8, 169, 4
190, 8, 192, 4
200, 8, 216, 4
240, 8, 327, 4
280, 8, 368, 4
320, 8, 372, 4
360, 8, 377, 4
400, 8, 785, 4
440, 8, 1354, 4
480, 8, 1840, 4
