threshold, tp, fp, fn
10, 5, 2, 41
20, 8, 2, 38
30, 8, 2, 38
40, 8, 2, 38
50, 8, 3, 38
60, 8, 3, 38
70, 8, 3, 38
80, 9, 3, 37
90, 9, 3, 37
100, 9, 4, 37
110, 10, 4, 36
120, 11, 5, 35
130, 12, 112, 34
140, 12, 236, 34
150, 12, 371, 34
160, 12, 511, 34
170, 13, 662, 33
180, 13, 800, 33
190, 13, 931, 33
200, 16, 1056, 30
240, 19, 1675, 27
280, 23, 2261, 23
320, 25, 2795, 21
360, 25, 3368, 21
400, 26, 3891, 20
440, 26, 4532, 20
480, 26, 5202, 20
