threshold, tp, fp, fn
10, 6, 0, 37
20, 10, 0, 33
30, 12, 0, 31
40, 12, 0, 31
50, 12, 0, 31
60, 12, 2, 31
70, 12, 2, 31
80, 14, 2, 29
90, 15, 3, 28
100, 15, 4, 28
110, 16, 4, 27
120, 16, 10, 27
130, 16, 124, 27
140, 16, 229, 27
150, 16, 349, 27
160, 16, 442, 27
170, 16, 554, 27
180, 16, 660, 27
190, 16, 777, 27
200, 17, 885, 26
240, 18, 1278, 25
280, 18, 1634, 25
320, 18, 1952, 25
360, 19, 2228, 24
400, 21, 2472, 22
440, 21, 2778, 22
480, 21, 3105, 22
