threshold, tp, fp, fn
10, 6, 0, 12
20, 8, 1, 10
30, 8, 2, 10
40, 8, 2, 10
50, 8, 3, 10
60, 8, 4, 10
70, 8, 5, 10
80, 8, 6, 10
90, 8, 6, 10
100, 8, 6, 10
110, 8, 6, 10
120, 8, 6, 10
130, 8, 37, 10
140, 9, 66, 9
150, 10, 115, 8
160, 10, 140, 8
170, 10, 181, 8
180, 10, 220, 8
190, 10, 256, 8
200, 12, 305, 6
240, 13, 459, 5
280, 13, 648, 5
320, 14, 901, 4
360, 14, 1202, 4
400, 15, 1522, 3
440, 15, 1888, 3
480, 15, 2271, 3
