threshold, tp, fp, fn, numKnownPeers
1, 0, 1, 24
2, 1, 1, 23
3, 2, 1, 22
4, 3, 1, 21
5, 4, 1, 20
6, 5, 1, 19
7, 6, 1, 18
8, 7, 1, 17
9, 8, 1, 16
10, 9, 1, 15
15, 12, 3, 12
20, 13, 7, 11
25, 13, 12, 11
30, 13, 17, 11
35, 13, 22, 11
40, 13, 27, 11
45, 13, 32, 11
50, 13, 37, 11
55, 13, 42, 11
60, 13, 47, 11
65, 13, 52, 11
70, 13, 57, 11
75, 13, 62, 11
80, 13, 67, 11
85, 13, 72, 11
90, 13, 77, 11
95, 13, 82, 11
