threshold, tp, fp, fn
10, 4, 1, 46
20, 8, 1, 42
30, 9, 2, 41
40, 9, 2, 41
50, 9, 4, 41
60, 9, 4, 41
70, 10, 4, 40
80, 10, 4, 40
90, 10, 4, 40
100, 10, 4, 40
110, 10, 4, 40
120, 10, 20, 40
130, 10, 107, 40
140, 11, 214, 39
150, 11, 316, 39
160, 11, 442, 39
170, 11, 552, 39
180, 11, 666, 39
190, 11, 756, 39
200, 11, 852, 39
240, 11, 1315, 39
280, 13, 1767, 37
320, 15, 2251, 35
360, 17, 2779, 33
400, 17, 3255, 33
440, 18, 3773, 32
480, 19, 4270, 31
