threshold, tp, fp, fn
10, 6, 0, 22
20, 8, 0, 20
30, 8, 0, 20
40, 8, 0, 20
50, 8, 1, 20
60, 8, 2, 20
70, 9, 2, 19
80, 9, 2, 19
90, 9, 2, 19
100, 9, 2, 19
110, 10, 2, 18
120, 10, 4, 18
130, 10, 69, 18
140, 10, 112, 18
150, 12, 210, 16
160, 13, 300, 15
170, 13, 381, 15
180, 14, 455, 14
190, 14, 513, 14
200, 14, 580, 14
240, 15, 814, 13
280, 15, 1099, 13
320, 15, 1369, 13
360, 15, 1627, 13
400, 16, 1899, 12
440, 17, 2115, 11
480, 17, 2326, 11
