threshold, tp, fp, fn
10, 4, 0, 16
20, 9, 0, 11
30, 9, 0, 11
40, 9, 0, 11
50, 9, 0, 11
60, 10, 0, 10
70, 11, 1, 9
80, 11, 1, 9
90, 11, 1, 9
100, 11, 1, 9
110, 12, 1, 8
120, 12, 16, 8
130, 12, 51, 8
140, 12, 76, 8
150, 12, 102, 8
160, 12, 127, 8
170, 13, 162, 7
180, 13, 232, 7
190, 13, 269, 7
200, 13, 301, 7
240, 13, 421, 7
280, 13, 555, 7
320, 14, 676, 6
360, 14, 796, 6
400, 14, 908, 6
440, 16, 997, 4
480, 16, 1123, 4
