threshold, tp, fp, fn, numKnownPeers
1, 1, 0, 20
2, 2, 0, 19
3, 3, 0, 18
4, 4, 0, 17
5, 5, 0, 16
6, 6, 0, 15
7, 7, 0, 14
8, 8, 0, 13
9, 9, 0, 12
10, 10, 0, 11
15, 12, 3, 9
20, 12, 8, 9
25, 12, 13, 9
30, 12, 18, 9
35, 12, 23, 9
40, 12, 28, 9
45, 12, 33, 9
50, 12, 38, 9
55, 12, 43, 9
60, 12, 48, 9
65, 12, 53, 9
70, 13, 57, 8
75, 13, 62, 8
80, 13, 67, 8
85, 13, 72, 8
90, 13, 77, 8
95, 13, 82, 8
