threshold, tp, fp, fn
10, 4, 1, 43
20, 8, 1, 39
30, 8, 1, 39
40, 10, 1, 37
50, 10, 1, 37
60, 10, 2, 37
70, 10, 2, 37
80, 11, 2, 36
90, 13, 2, 34
100, 13, 2, 34
110, 14, 3, 33
120, 14, 3, 33
130, 15, 135, 32
140, 17, 278, 30
150, 18, 435, 29
160, 19, 563, 28
170, 21, 683, 26
180, 21, 817, 26
190, 21, 994, 26
200, 21, 1138, 26
240, 21, 1730, 26
280, 22, 2291, 25
320, 23, 2977, 24
360, 23, 3686, 24
400, 24, 4371, 23
440, 25, 5001, 22
480, 25, 5572, 22
