threshold, tp, fp, fn
10, 5, 0, 45
20, 9, 0, 41
30, 9, 1, 41
40, 9, 1, 41
50, 10, 1, 40
60, 11, 1, 39
70, 11, 1, 39
80, 12, 1, 38
90, 13, 1, 37
100, 13, 1, 37
110, 13, 1, 37
120, 13, 48, 37
130, 13, 167, 37
140, 13, 281, 37
150, 14, 414, 36
160, 14, 537, 36
170, 14, 639, 36
180, 14, 740, 36
190, 15, 881, 35
200, 15, 1037, 35
240, 16, 1536, 34
280, 19, 2021, 31
320, 20, 2489, 30
360, 22, 2903, 28
400, 22, 3296, 28
440, 22, 3711, 28
480, 22, 4113, 28
