threshold, tp, fp, fn, numKnownPeers
10, 3, 1, 19
20, 9, 1, 13
30, 10, 1, 12
40, 10, 1, 12
50, 10, 1, 12
60, 10, 1, 12
70, 10, 1, 12
80, 10, 1, 12
90, 10, 1, 12
100, 10, 1, 12
110, 10, 1, 12
120, 10, 1, 12
130, 11, 50, 11
140, 11, 89, 11
150, 11, 124, 11
160, 11, 156, 11
170, 11, 199, 11
180, 11, 245, 11
190, 11, 305, 11
200, 11, 350, 11
240, 11, 493, 11
280, 11, 654, 11
320, 11, 813, 11
360, 12, 924, 10
400, 14, 1058, 8
440, 15, 1196, 7
480, 15, 1343, 7
