threshold, tp, fp, fn
10, 3, 1, 49
20, 7, 1, 45
30, 10, 2, 42
40, 10, 2, 42
50, 10, 2, 42
60, 11, 2, 41
70, 13, 2, 39
80, 13, 2, 39
90, 13, 2, 39
100, 13, 2, 39
110, 14, 2, 38
120, 15, 3, 37
130, 15, 130, 37
140, 15, 333, 37
150, 16, 485, 36
160, 17, 667, 35
170, 17, 814, 35
180, 18, 981, 34
190, 18, 1117, 34
200, 20, 1273, 32
240, 22, 2013, 30
280, 22, 2690, 30
320, 25, 3349, 27
360, 28, 3956, 24
400, 29, 4658, 23
440, 31, 5165, 21
480, 31, 5617, 21
