threshold, tp, fp, fn
10, 6, 0, 15
20, 8, 1, 13
30, 9, 1, 12
40, 9, 1, 12
50, 9, 1, 12
60, 9, 1, 12
70, 9, 1, 12
80, 9, 1, 12
90, 9, 1, 12
100, 9, 1, 12
110, 9, 1, 12
120, 9, 1, 12
130, 9, 25, 12
140, 9, 59, 12
150, 9, 90, 12
160, 9, 121, 12
170, 10, 145, 11
180, 10, 168, 11
190, 12, 203, 9
200, 12, 239, 9
240, 13, 362, 8
280, 13, 474, 8
320, 15, 562, 6
360, 15, 697, 6
400, 15, 814, 6
440, 15, 905, 6
480, 15, 1027, 6
