threshold, tp, fp, fn
1, 1, 0, 51
2, 1, 1, 51
3, 2, 1, 50
4, 2, 2, 50
5, 3, 2, 49
6, 4, 2, 48
7, 5, 2, 47
8, 6, 2, 46
9, 6, 3, 46
10, 6, 4, 46
15, 7, 8, 45
20, 7, 13, 45
25, 7, 18, 45
30, 7, 23, 45
35, 7, 28, 45
40, 7, 33, 45
45, 7, 38, 45
50, 7, 43, 45
55, 7, 48, 45
60, 7, 53, 45
65, 7, 58, 45
70, 7, 63, 45
75, 7, 68, 45
80, 7, 73, 45
85, 7, 78, 45
90, 8, 82, 44
95, 8, 87, 44
