threshold, tp, fp, fn
10, 6, 0, 45
20, 8, 0, 43
30, 8, 2, 43
40, 9, 2, 42
50, 10, 2, 41
60, 10, 2, 41
70, 10, 2, 41
80, 12, 2, 39
90, 12, 4, 39
100, 12, 6, 39
110, 12, 6, 39
120, 12, 15, 39
130, 14, 167, 37
140, 15, 315, 36
150, 16, 503, 35
160, 16, 721, 35
170, 16, 901, 35
180, 16, 1100, 35
190, 17, 1259, 34
200, 17, 1440, 34
240, 19, 2128, 32
280, 19, 2738, 32
320, 21, 3414, 30
360, 21, 4040, 30
400, 22, 4651, 29
440, 22, 5116, 29
480, 23, 5589, 28
