threshold, tp, fp, fn
10, 3, 0, 46
20, 7, 1, 42
30, 8, 1, 41
40, 8, 1, 41
50, 8, 1, 41
60, 8, 1, 41
70, 9, 1, 40
80, 9, 1, 40
90, 9, 1, 40
100, 10, 1, 39
110, 10, 1, 39
120, 11, 2, 38
130, 12, 60, 37
140, 13, 147, 36
150, 13, 252, 36
160, 13, 340, 36
170, 13, 431, 36
180, 13, 528, 36
190, 13, 608, 36
200, 13, 720, 36
240, 16, 1176, 33
280, 18, 1589, 31
320, 19, 2025, 30
360, 21, 2479, 28
400, 22, 2960, 27
440, 22, 3490, 27
480, 23, 4047, 26
