threshold, tp, fp, fn
1, 1, 0, 35
2, 2, 0, 34
3, 3, 0, 33
4, 4, 0, 32
5, 5, 0, 31
6, 6, 0, 30
7, 7, 0, 29
8, 7, 1, 29
9, 7, 2, 29
10, 7, 3, 29
15, 10, 5, 26
20, 10, 10, 26
25, 10, 15, 26
30, 10, 20, 26
35, 10, 25, 26
40, 10, 30, 26
45, 10, 35, 26
50, 10, 40, 26
55, 10, 45, 26
60, 10, 50, 26
65, 10, 55, 26
70, 10, 60, 26
75, 10, 65, 26
80, 10, 70, 26
85, 10, 75, 26
90, 10, 80, 26
95, 10, 85, 26
