threshold, tp, fp, fn
10, 3, 0, 38
20, 10, 0, 31
30, 10, 1, 31
40, 11, 2, 30
50, 11, 3, 30
60, 11, 3, 30
70, 11, 3, 30
80, 11, 3, 30
90, 11, 4, 30
100, 11, 4, 30
110, 11, 4, 30
120, 11, 5, 30
130, 11, 98, 30
140, 11, 212, 30
150, 12, 352, 29
160, 13, 479, 28
170, 13, 609, 28
180, 13, 737, 28
190, 14, 861, 27
200, 14, 990, 27
240, 14, 1586, 27
280, 15, 2149, 26
320, 16, 2793, 25
360, 18, 3411, 23
400, 18, 4077, 23
440, 19, 4653, 22
480, 21, 5259, 20
