threshold, tp, fp, fn
10, 5, 0, 44
20, 8, 0, 41
30, 8, 0, 41
40, 9, 0, 40
50, 9, 0, 40
60, 10, 0, 39
70, 10, 0, 39
80, 10, 1, 39
90, 10, 1, 39
100, 10, 1, 39
110, 10, 1, 39
120, 10, 5, 39
130, 10, 111, 39
140, 11, 227, 38
150, 11, 333, 38
160, 12, 460, 37
170, 13, 571, 36
180, 16, 698, 33
190, 17, 821, 32
200, 17, 939, 32
240, 17, 1496, 32
280, 19, 2046, 30
320, 22, 2651, 27
360, 27, 3185, 22
400, 27, 3745, 22
440, 28, 4309, 21
480, 28, 4859, 21
