threshold, tp, fp, fn
1, 1, 0, 11
2, 2, 0, 10
3, 3, 0, 9
4, 4, 0, 8
5, 5, 0, 7
6, 6, 0, 6
7, 7, 0, 5
8, 7, 1, 5
9, 7, 2, 5
10, 7, 3, 5
15, 7, 8, 5
20, 7, 13, 5
25, 7, 18, 5
30, 7, 23, 5
35, 7, 28, 5
40, 7, 33, 5
45, 7, 38, 5
50, 7, 43, 5
55, 7, 48, 5
60, 7, 53, 5
65, 7, 58, 5
70, 7, 63, 5
75, 7, 68, 5
80, 7, 73, 5
85, 7, 78, 5
90, 7, 83, 5
95, 7, 88, 5
