threshold, tp, fp, fn, numKnownPeers
10, 3, 0, 8
20, 8, 0, 3
30, 8, 1, 3
40, 8, 1, 3
50, 8, 1, 3
60, 8, 1, 3
70, 8, 1, 3
80, 8, 1, 3
90, 8, 2, 3
100, 8, 2, 3
110, 8, 2, 3
120, 8, 2, 3
130, 8, 9, 3
140, 8, 32, 3
150, 8, 62, 3
160, 8, 89, 3
170, 8, 131, 3
180, 8, 163, 3
190, 8, 190, 3
200, 8, 229, 3
240, 8, 334, 3
280, 8, 467, 3
320, 8, 652, 3
360, 8, 826, 3
400, 8, 1146, 3
440, 8, 2041, 3
480, 8, 2855, 3
