threshold, tp, fp, fn
1, 1, 0, 28
2, 2, 0, 27
3, 3, 0, 26
4, 4, 0, 25
5, 5, 0, 24
6, 6, 0, 23
7, 7, 0, 22
8, 8, 0, 21
9, 9, 0, 20
10, 10, 0, 19
15, 12, 3, 17
20, 12, 8, 17
25, 12, 13, 17
30, 12, 18, 17
35, 13, 22, 16
40, 14, 26, 15
45, 14, 31, 15
50, 14, 36, 15
55, 14, 41, 15
60, 14, 46, 15
65, 14, 51, 15
70, 14, 56, 15
75, 14, 61, 15
80, 14, 66, 15
85, 14, 71, 15
90, 14, 76, 15
95, 14, 81, 15
