threshold, tp, fp, fn
10, 4, 0, 35
20, 9, 0, 30
30, 9, 0, 30
40, 10, 0, 29
50, 11, 0, 28
60, 12, 0, 27
70, 12, 0, 27
80, 13, 2, 26
90, 13, 2, 26
100, 14, 2, 25
110, 14, 2, 25
120, 15, 40, 24
130, 15, 158, 24
140, 15, 287, 24
150, 15, 382, 24
160, 15, 473, 24
170, 16, 564, 23
180, 16, 640, 23
190, 16, 716, 23
200, 16, 777, 23
240, 17, 1043, 22
280, 18, 1309, 21
320, 19, 1598, 20
360, 20, 1910, 19
400, 20, 2159, 19
440, 20, 2404, 19
480, 20, 2693, 19
