threshold, tp, fp, fn
10, 8, 0, 8
20, 8, 0, 8
30, 8, 0, 8
40, 9, 0, 7
50, 9, 1, 7
60, 9, 1, 7
70, 9, 1, 7
80, 9, 1, 7
90, 9, 1, 7
100, 9, 1, 7
110, 9, 2, 7
120, 10, 2, 6
130, 10, 23, 6
140, 10, 53, 6
150, 11, 81, 5
160, 11, 111, 5
170, 11, 149, 5
180, 11, 183, 5
190, 11, 216, 5
200, 11, 258, 5
240, 12, 371, 4
280, 13, 525, 3
320, 13, 662, 3
360, 14, 853, 2
400, 14, 1081, 2
440, 14, 1376, 2
480, 14, 1717, 2
