threshold, tp, fp, fn
10, 4, 0, 16
20, 8, 0, 12
30, 8, 0, 12
40, 8, 0, 12
50, 8, 0, 12
60, 9, 0, 11
70, 9, 0, 11
80, 9, 0, 11
90, 9, 2, 11
100, 9, 3, 11
110, 9, 4, 11
120, 9, 18, 11
130, 11, 60, 9
140, 11, 104, 9
150, 11, 154, 9
160, 11, 194, 9
170, 11, 251, 9
180, 11, 312, 9
190, 11, 357, 9
200, 11, 412, 9
240, 13, 637, 7
280, 13, 876, 7
320, 13, 1151, 7
360, 13, 1616, 7
400, 13, 2134, 7
440, 14, 2569, 6
480, 14, 3014, 6
