threshold, tp, fp, fn
1, 0, 1, 38
2, 1, 1, 37
3, 2, 1, 36
4, 3, 1, 35
5, 4, 1, 34
6, 5, 1, 33
7, 6, 1, 32
8, 7, 1, 31
9, 8, 1, 30
10, 9, 1, 29
15, 12, 3, 26
20, 12, 8, 26
25, 12, 13, 26
30, 12, 18, 26
35, 12, 23, 26
40, 12, 28, 26
45, 12, 33, 26
50, 12, 38, 26
55, 12, 43, 26
60, 12, 48, 26
65, 12, 53, 26
70, 12, 58, 26
75, 12, 63, 26
80, 12, 68, 26
85, 12, 73, 26
90, 12, 78, 26
95, 12, 83, 26
