threshold, tp, fp, fn
1, 0, 1, 28
2, 1, 1, 27
3, 2, 1, 26
4, 3, 1, 25
5, 4, 1, 24
6, 5, 1, 23
7, 6, 1, 22
8, 7, 1, 21
9, 7, 2, 21
10, 7, 3, 21
15, 7, 8, 21
20, 7, 13, 21
25, 7, 18, 21
30, 7, 23, 21
35, 7, 28, 21
40, 7, 33, 21
45, 7, 38, 21
50, 7, 43, 21
55, 7, 48, 21
60, 7, 53, 21
65, 7, 58, 21
70, 7, 63, 21
75, 7, 68, 21
80, 7, 73, 21
85, 8, 77, 20
90, 8, 82, 20
95, 8, 87, 20
