threshold, tp, fp, fn
10, 4, 1, 43
20, 10, 3, 37
30, 10, 3, 37
40, 11, 3, 36
50, 12, 4, 35
60, 12, 4, 35
70, 13, 5, 34
80, 14, 5, 33
90, 14, 5, 33
100, 14, 5, 33
110, 14, 5, 33
120, 14, 49, 33
130, 14, 194, 33
140, 14, 336, 33
150, 14, 481, 33
160, 15, 638, 32
170, 15, 781, 32
180, 16, 932, 31
190, 16, 1072, 31
200, 16, 1214, 31
240, 17, 1868, 30
280, 17, 2553, 30
320, 18, 3267, 29
360, 19, 3923, 28
400, 19, 4542, 28
440, 20, 5155, 27
480, 21, 5767, 26
