threshold, tp, fp, fn, numKnownPeers
1, 1, 0, 21
2, 2, 0, 20
3, 3, 0, 19
4, 4, 0, 18
5, 5, 0, 17
6, 6, 0, 16
7, 7, 0, 15
8, 8, 0, 14
9, 8, 1, 14
10, 9, 1, 13
15, 10, 5, 12
20, 10, 10, 12
25, 11, 14, 11
30, 11, 19, 11
35, 11, 24, 11
40, 11, 29, 11
45, 11, 34, 11
50, 11, 39, 11
55, 11, 44, 11
60, 11, 49, 11
65, 11, 54, 11
70, 11, 59, 11
75, 11, 64, 11
80, 11, 69, 11
85, 11, 74, 11
90, 11, 79, 11
95, 11, 84, 11
