threshold, tp, fp, fn
10, 6, 1, 44
20, 9, 2, 41
30, 10, 2, 40
40, 10, 2, 40
50, 12, 2, 38
60, 12, 2, 38
70, 12, 2, 38
80, 12, 2, 38
90, 12, 2, 38
100, 12, 2, 38
110, 14, 2, 36
120, 14, 10, 36
130, 15, 126, 35
140, 17, 264, 33
150, 18, 416, 32
160, 18, 567, 32
170, 20, 729, 30
180, 20, 871, 30
190, 21, 1019, 29
200, 22, 1170, 28
240, 26, 1690, 24
280, 26, 2295, 24
320, 27, 2867, 23
360, 27, 3490, 23
400, 27, 4127, 23
440, 27, 4858, 23
480, 28, 5469, 22
