threshold, tp, fp, fn
1, 1, 0, 44
2, 2, 0, 43
3, 3, 0, 42
4, 4, 0, 41
5, 5, 0, 40
6, 6, 0, 39
7, 7, 0, 38
8, 8, 0, 37
9, 8, 1, 37
10, 8, 2, 37
15, 8, 7, 37
20, 8, 12, 37
25, 8, 17, 37
30, 8, 22, 37
35, 8, 27, 37
40, 9, 31, 36
45, 9, 36, 36
50, 9, 41, 36
55, 10, 45, 35
60, 10, 50, 35
65, 10, 55, 35
70, 10, 60, 35
75, 10, 65, 35
80, 10, 70, 35
85, 10, 75, 35
90, 10, 80, 35
95, 10, 85, 35
