threshold, tp, fp, fn
10, 4, 1, 46
20, 9, 2, 41
30, 9, 3, 41
40, 10, 4, 40
50, 12, 4, 38
60, 14, 5, 36
70, 14, 5, 36
80, 14, 5, 36
90, 14, 5, 36
100, 15, 6, 35
110, 15, 6, 35
120, 15, 15, 35
130, 15, 161, 35
140, 17, 329, 33
150, 17, 457, 33
160, 17, 589, 33
170, 17, 730, 33
180, 18, 841, 32
190, 19, 967, 31
200, 19, 1097, 31
240, 21, 1622, 29
280, 24, 2101, 26
320, 24, 2598, 26
360, 27, 3137, 23
400, 27, 3610, 23
440, 27, 4008, 23
480, 29, 4404, 21
