threshold, tp, fp, fn
10, 6, 2, 38
20, 8, 2, 36
30, 9, 2, 35
40, 9, 2, 35
50, 9, 2, 35
60, 9, 3, 35
70, 9, 3, 35
80, 9, 3, 35
90, 9, 3, 35
100, 9, 3, 35
110, 9, 4, 35
120, 9, 6, 35
130, 9, 114, 35
140, 9, 259, 35
150, 9, 388, 35
160, 10, 546, 34
170, 10, 709, 34
180, 10, 835, 34
190, 11, 971, 33
200, 11, 1099, 33
240, 12, 1714, 32
280, 14, 2364, 30
320, 16, 3010, 28
360, 16, 3661, 28
400, 18, 4267, 26
440, 19, 4937, 25
480, 20, 5569, 24
