threshold, tp, fp, fn
10, 6, 2, 45
20, 8, 2, 43
30, 8, 3, 43
40, 9, 3, 42
50, 9, 3, 42
60, 11, 4, 40
70, 11, 4, 40
80, 11, 4, 40
90, 12, 5, 39
100, 12, 5, 39
110, 12, 5, 39
120, 13, 21, 38
130, 14, 181, 37
140, 15, 310, 36
150, 16, 474, 35
160, 16, 657, 35
170, 17, 814, 34
180, 18, 979, 33
190, 18, 1145, 33
200, 18, 1328, 33
240, 19, 1987, 32
280, 22, 2628, 29
320, 23, 3326, 28
360, 26, 4022, 25
400, 28, 4672, 23
440, 29, 5290, 22
480, 31, 5896, 20
