threshold, tp, fp, fn
1, 1, 0, 22
2, 2, 0, 21
3, 3, 0, 20
4, 4, 0, 19
5, 5, 0, 18
6, 6, 0, 17
7, 6, 1, 17
8, 7, 1, 16
9, 8, 1, 15
10, 8, 2, 15
15, 10, 5, 13
20, 12, 8, 11
25, 12, 13, 11
30, 12, 18, 11
35, 12, 23, 11
40, 12, 28, 11
45, 12, 33, 11
50, 12, 38, 11
55, 12, 43, 11
60, 12, 48, 11
65, 12, 53, 11
70, 12, 58, 11
75, 12, 63, 11
80, 12, 68, 11
85, 12, 73, 11
90, 12, 78, 11
95, 12, 83, 11
