threshold, tp, fp, fn
1, 1, 0, 49
2, 2, 0, 48
3, 3, 0, 47
4, 4, 0, 46
5, 5, 0, 45
6, 6, 0, 44
7, 7, 0, 43
8, 7, 1, 43
9, 7, 2, 43
10, 7, 3, 43
15, 10, 5, 40
20, 12, 8, 38
25, 12, 13, 38
30, 12, 18, 38
35, 12, 23, 38
40, 12, 28, 38
45, 12, 33, 38
50, 12, 38, 38
55, 12, 43, 38
60, 12, 48, 38
65, 12, 53, 38
70, 12, 58, 38
75, 12, 63, 38
80, 12, 68, 38
85, 12, 73, 38
90, 12, 78, 38
95, 12, 83, 38
