threshold, tp, fp, fn
1, 0, 1, 44
2, 1, 1, 43
3, 2, 1, 42
4, 2, 2, 42
5, 3, 2, 41
6, 4, 2, 40
7, 5, 2, 39
8, 6, 2, 38
9, 7, 2, 37
10, 8, 2, 36
15, 9, 6, 35
20, 9, 11, 35
25, 9, 16, 35
30, 9, 21, 35
35, 9, 26, 35
40, 9, 31, 35
45, 9, 36, 35
50, 9, 41, 35
55, 9, 46, 35
60, 9, 51, 35
65, 9, 56, 35
70, 9, 61, 35
75, 9, 66, 35
80, 9, 71, 35
85, 9, 76, 35
90, 9, 81, 35
95, 9, 86, 35
