threshold, tp, fp, fn
10, 9, 2, 15
20, 10, 2, 14
30, 11, 2, 13
40, 11, 2, 13
50, 12, 2, 12
60, 13, 2, 11
70, 13, 3, 11
80, 13, 4, 11
90, 13, 4, 11
100, 13, 6, 11
110, 13, 7, 11
120, 13, 16, 11
130, 13, 67, 11
140, 13, 136, 11
150, 13, 206, 11
160, 14, 268, 10
170, 14, 333, 10
180, 15, 382, 9
190, 15, 427, 9
200, 15, 465, 9
240, 16, 639, 8
280, 16, 825, 8
320, 16, 998, 8
360, 16, 1170, 8
400, 16, 1331, 8
440, 16, 1515, 8
480, 16, 1672, 8
