threshold, tp, fp, fn
1, 1, 0, 25
2, 2, 0, 24
3, 3, 0, 23
4, 4, 0, 22
5, 5, 0, 21
6, 6, 0, 20
7, 7, 0, 19
8, 8, 0, 18
9, 9, 0, 17
10, 9, 1, 17
15, 13, 2, 13
20, 14, 6, 12
25, 14, 11, 12
30, 15, 15, 11
35, 15, 20, 11
40, 15, 25, 11
45, 15, 30, 11
50, 15, 35, 11
55, 15, 40, 11
60, 15, 45, 11
65, 15, 50, 11
70, 15, 55, 11
75, 15, 60, 11
80, 15, 65, 11
85, 15, 70, 11
90, 15, 75, 11
95, 15, 80, 11
