threshold, tp, fp, fn, numKnownPeers
1, 0, 1, 22
2, 1, 1, 21
3, 2, 1, 20
4, 3, 1, 19
5, 3, 2, 19
6, 4, 2, 18
7, 5, 2, 17
8, 6, 2, 16
9, 7, 2, 15
10, 8, 2, 14
15, 8, 7, 14
20, 8, 12, 14
25, 8, 17, 14
30, 8, 22, 14
35, 8, 27, 14
40, 8, 32, 14
45, 8, 37, 14
50, 8, 42, 14
55, 8, 47, 14
60, 8, 52, 14
65, 8, 57, 14
70, 8, 62, 14
75, 8, 67, 14
80, 8, 72, 14
85, 8, 77, 14
90, 8, 82, 14
95, 8, 87, 14
