threshold, tp, fp, fn
10, 4, 1, 46
20, 8, 2, 42
30, 10, 2, 40
40, 10, 2, 40
50, 10, 2, 40
60, 10, 2, 40
70, 10, 3, 40
80, 10, 3, 40
90, 10, 3, 40
100, 10, 3, 40
110, 10, 3, 40
120, 10, 6, 40
130, 11, 131, 39
140, 11, 288, 39
150, 13, 405, 37
160, 13, 533, 37
170, 13, 665, 37
180, 13, 793, 37
190, 13, 913, 37
200, 13, 1040, 37
240, 17, 1510, 33
280, 18, 1994, 32
320, 19, 2370, 31
360, 19, 2786, 31
400, 19, 3174, 31
440, 19, 3615, 31
480, 21, 4066, 29
