threshold, tp, fp, fn
10, 3, 1, 25
20, 7, 2, 21
30, 7, 2, 21
40, 7, 2, 21
50, 7, 2, 21
60, 7, 2, 21
70, 7, 2, 21
80, 7, 2, 21
90, 7, 2, 21
100, 7, 2, 21
110, 7, 2, 21
120, 7, 5, 21
130, 8, 81, 20
140, 9, 143, 19
150, 9, 199, 19
160, 10, 248, 18
170, 11, 310, 17
180, 12, 358, 16
190, 12, 416, 16
200, 12, 472, 16
240, 13, 692, 15
280, 14, 906, 14
320, 14, 1105, 14
360, 16, 1337, 12
400, 16, 1573, 12
440, 17, 1786, 11
480, 17, 2030, 11
