threshold, tp, fp, fn
10, 4, 1, 17
20, 8, 1, 13
30, 8, 2, 13
40, 8, 2, 13
50, 8, 3, 13
60, 8, 3, 13
70, 8, 5, 13
80, 8, 5, 13
90, 8, 5, 13
100, 8, 5, 13
110, 8, 5, 13
120, 9, 5, 12
130, 9, 31, 12
140, 9, 72, 12
150, 9, 126, 12
160, 9, 167, 12
170, 9, 203, 12
180, 10, 237, 11
190, 11, 278, 10
200, 12, 311, 9
240, 13, 462, 8
280, 13, 588, 8
320, 13, 749, 8
360, 13, 862, 8
400, 13, 998, 8
440, 14, 1108, 7
480, 14, 1233, 7
