threshold, tp, fp, fn
10, 4, 1, 18
20, 7, 1, 15
30, 8, 3, 14
40, 8, 3, 14
50, 9, 4, 13
60, 9, 5, 13
70, 9, 8, 13
80, 10, 9, 12
90, 11, 9, 11
100, 11, 10, 11
110, 11, 10, 11
120, 11, 11, 11
130, 11, 64, 11
140, 11, 127, 11
150, 11, 169, 11
160, 12, 232, 10
170, 12, 280, 10
180, 13, 330, 9
190, 13, 386, 9
200, 13, 424, 9
240, 13, 560, 9
280, 14, 718, 8
320, 14, 864, 8
360, 15, 1038, 7
400, 15, 1179, 7
440, 15, 1356, 7
480, 15, 1523, 7
